 Dual grid iteration #           0
 phi before 1 Gauss-Seidel on mesh with M =           16
 i, j, phi
          14           2  0.78303062769445220     
          15           2  0.18587054532613501     
          16           2 -0.51301392040693594     
          17           2 -0.51301392040693594     
           0           3 -0.31952704903710583     
           1           3 -0.31952704903710583     
           2           3  0.16941460008814135     
           3           3  0.29210643050567392     
           4           3  0.15914347544843399     
           5           3 -0.22597453639777260     
           6           3 -0.32659117789556952     
           7           3 -0.30905814486987088     
           8           3 -0.35193524639706047     
           9           3 -0.29683337258554221     
          10           3 -0.38263415584906951     
          11           3 -0.14204736764004949     
          12           3 -0.17455277217228082     
          13           3  0.31660678948212345     
          14           3  0.61174448290347661     
          15           3  0.20990927924593322     
          16           3 -0.27435464785514913     
          17           3 -0.27435464785514913     
           0           4 -0.15541759273070088     
           1           4 -0.15541759273070088     
           2           4   4.9705960421220330E-002
           3           4   4.5562704937271561E-002
           4           4  -2.6635205557822075E-002
           5           4 -0.33330844039873636     
           6           4 -0.39782925005269176     
           7           4 -0.36229049729227758     
           8           4 -0.37709439236792613     
           9           4 -0.27498007996186496     
          10           4 -0.29857136438652854     
          11           4   6.0611972399916975E-003
          12           4   6.3303392967355571E-003
          13           4  0.44533108733699939     
          14           4  0.60105006251583104     
          15           4  0.15146501282606573     
          16           4 -0.11447902595538693     
          17           4 -0.11447902595538693     
           0           5   3.8880378128416784E-002
           1           5   3.8880378128416784E-002
           2           5  -8.6558051973772213E-002
           3           5 -0.21167309777781917     
           4           5 -0.20327986347323385     
           5           5  0.28676689147117523     
           6           5  0.31408938990761748     
           7           5  0.29570369826302473     
           8           5  0.36515461070354122     
           9           5  0.27786485178490872     
          10           5  0.35341529160367546     
          11           5  0.23879213889987910     
          12           5  0.26522588295407529     
          13           5 -0.28419563765375372     
          14           5 -0.33934051233777990     
          15           5  -2.7900195874248787E-002
          16           5  -7.6314848069132524E-003
          17           5  -7.6314848069132524E-003
           0           6  0.22758066111694314     
           1           6  0.22758066111694314     
           2           6 -0.10992540922132994     
           3           6 -0.29137269183317532     
           4           6 -0.15426423493566999     
           5           6  0.45412249194011112     
           6           6  0.51007192069187179     
           7           6  0.45477259306305379     
           8           6  0.46246597399261019     
           9           6  0.31489730210442618     
          10           6  0.34630737435956777     
          11           6  0.20676911460045078     
          12           6  0.20464306135460664     
          13           6 -0.42976446797460677     
          14           6 -0.62873124217394638     
          15           6 -0.31966658008578591     
          16           6   7.5612514795631802E-002
          17           6   7.5612514795631802E-002
           0           7   9.9991749226364876E-002
           1           7   9.9991749226364876E-002
           2           7 -0.38854108456317521     
           3           7 -0.94864788546999701     
           4           7 -0.71459657641648067     
           5           7  0.48571499888673036     
           6           7  0.51928499950697760     
           7           7  0.85551616340858194     
           8           7  0.74888058061177931     
           9           7  0.94074326749136417     
          10           7  0.89305449198006825     
          11           7  0.71228203993593009     
          12           7  0.69074562279590157     
          13           7 -0.63927281600314956     
          14           7 -0.90950332340164497     
          15           7 -0.24367932369980660     
          16           7  0.44316434101273477     
          17           7  0.44316434101273477     
           0           8  0.19489183881181138     
           1           8  0.19489183881181138     
           2           8 -0.47094367386346875     
           3           8  -1.1385649775491977     
           4           8 -0.89368199946936688     
           5           8  0.34937524493429967     
           6           8  0.41545819431539838     
           7           8  0.78032959330610785     
           8           8  0.71190866014354659     
           9           8  0.95545575011192818     
          10           8  0.96872542641370707     
          11           8  0.84748906731069862     
          12           8  0.86135375463948771     
          13           8 -0.49292175666924742     
          14           8 -0.85329810790268856     
          15           8 -0.23939930191206099     
          16           8  0.54317632247370373     
          17           8  0.54317632247370373     
           0           9  0.39561587169010798     
           1           9  0.39561587169010798     
           2           9 -0.35607403625336981     
           3           9 -0.89745029997182446     
           4           9 -0.66854384335407102     
           5           9  0.52411143994978338     
           6           9  0.65536716134323769     
           7           9  0.79729785445671941     
           8           9  0.82919985331430057     
           9           9  0.81478025127048981     
          10           9  0.91749369132088299     
          11           9  0.63294151982194535     
          12           9  0.67156660690175995     
          13           9 -0.63836240880457951     
          14           9  -1.0766152261389172     
          15           9 -0.26510506669502953     
          16           9  0.51735983202377922     
          17           9  0.51735983202377922     
           0          10  0.34511526739851350     
           1          10  0.34511526739851350     
           2          10 -0.27739238001562755     
           3          10 -0.75087499870955676     
           4          10 -0.52246384288322989     
           5          10  0.65564269878394388     
           6          10  0.77213303925270105     
           7          10  0.88929300676807943     
           8          10  0.88044622543761542     
           9          10  0.81229615381737130     
          10          10  0.85612585442832490     
          11          10  0.51809151585305979     
          12          10  0.52416648889446782     
          13          10 -0.77777060920266716     
          14          10  -1.1672289212521925     
          15          10 -0.32430120867514634     
          16          10  0.43016828126696804     
          17          10  0.43016828126696804     
           0          11   7.7757635745433526E-002
           1          11   7.7757635745433526E-002
           2          11 -0.31088715093386282     
           3          11 -0.48929222943407702     
           4          11 -0.30667133603819458     
           5          11  0.15922807392917687     
           6          11  0.20050429243888074     
           7          11  0.38905874567903964     
           8          11  0.28914756733514596     
           9          11  0.50201089428850332     
          10          11  0.44981335975769332     
          11          11  0.33327662026935656     
          12          11  0.31444150437392215     
          13          11 -0.23097628201932513     
          14          11 -0.46976694223428156     
          15          11 -0.16759171645893800     
          16          11  0.42070703469248455     
          17          11  0.42070703469248455     
           0          12  -9.2793170059456490E-002
           1          12  -9.2793170059456490E-002
           2          12 -0.28900772783657602     
           3          12 -0.42677173858815004     
           4          12 -0.36808863945766862     
           5          12  -8.8234287785686691E-003
           6          12   1.0909599109427792E-002
           7          12  0.23763645272583411     
           8          12  0.19809509961658983     
           9          12  0.47004493669047392     
          10          12  0.46246829128644940     
          11          12  0.37295035200752880     
          12          12  0.38351458496581120     
          13          12  -8.3732186954258214E-002
          14          12 -0.19545374572302521     
          15          12  0.10118018524086624     
          16          12  0.34249981804602497     
          17          12  0.34249981804602497     
           0          13  0.14176108442648466     
           1          13  0.14176108442648466     
           2          13  0.15793899650032645     
           3          13  0.35555194558107928     
           4          13  0.29188022658239438     
           5          13 -0.27899252915181966     
           6          13 -0.24109379133497810     
           7          13 -0.42171809372068730     
           8          13 -0.34320488695592960     
           9          13 -0.46758819030616716     
          10          13 -0.39891605850355821     
          11          13 -0.39698946705975435     
          12          13 -0.36719515486451576     
          13          13  0.25763521620665980     
          14          13  0.24741010704301947     
          15          13   6.6992275741125512E-002
          16          13  -5.2094031322010237E-002
          17          13  -5.2094031322010237E-002
           0          14  -4.4716584189338951E-002
           1          14  -4.4716584189338951E-002
           2          14  0.28199113813901500     
           3          14  0.63212654163656379     
           4          14  0.50613729684053366     
           5          14 -0.15765030992051354     
           6          14 -0.16731102841374235     
           7          14 -0.37105106749483041     
           8          14 -0.32265922531751179     
           9          14 -0.49654528591368180     
          10          14 -0.49477947351484264     
          11          14 -0.56339340039189556     
          12          14 -0.57034558765775600     
          13          14  0.11440938289393514     
          14          14  0.26719003159665522     
          15          14  0.14946059775311032     
          16          14 -0.22065731008219974     
          17          14 -0.22065731008219974     
           0          15 -0.19716343292836630     
           1          15 -0.19716343292836630     
           2          15  0.40024547104586217     
           3          15  0.83483175579929658     
           4          15  0.65518838796529866     
           5          15 -0.55981187495449170     
           6          15 -0.65827460737797205     
           7          15 -0.82063144123936271     
           8          15 -0.86139294861710192     
           9          15 -0.86893758109265551     
          10          15 -0.96482097633985819     
          11          15 -0.66529585480797848     
          12          15 -0.69937474760065477     
          13          15  0.66658454377310583     
          14          15   1.0016929115358657     
          15          15  0.24600011548715539     
          16          15 -0.34211439716580033     
          17          15 -0.34211439716580033     
           0          16 -0.26006238542150883     
           1          16 -0.26006238542150883     
           2          16  0.48884363887216747     
           3          16   1.0024097611780538     
           4          16  0.78922770992778957     
           5          16 -0.48309812524495704     
           6          16 -0.61911861237000676     
           7          16 -0.80516720191699565     
           8          16 -0.87005237001043378     
           9          16 -0.90822503618697914     
          10          16  -1.0402653573654050     
          11          16 -0.77551386203087569     
          12          16 -0.82404197959882608     
          13          16  0.58013521447306193     
          14          16   1.0102500997202506     
          15          16  0.30149835454409113     
          16          16 -0.42892660962640322     
          17          16 -0.42892660962640322     
           0          17 -0.26006238542150883     
           1          17 -0.26006238542150883     
           2          17  0.48884363887216747     
           3          17   1.0024097611780538     
           4          17  0.78922770992778957     
           5          17 -0.48309812524495704     
           6          17 -0.61911861237000676     
           7          17 -0.80516720191699565     
           8          17 -0.87005237001043378     
           9          17 -0.90822503618697914     
          10          17  -1.0402653573654050     
          11          17 -0.77551386203087569     
          12          17 -0.82404197959882608     
          13          17  0.58013521447306193     
          14          17   1.0102500997202506     
          15          17  0.30149835454409113     
          16          17 -0.42892660962640322     
          17          17 -0.42892660962640322     
 ------------------------------------------------------------
 phi after 1 Gauss-Seidel on mesh with M =           16
 i, j, phi
           0           0 -0.49084701457850666     
           1           0 -0.49084701457850666     
           2           0  0.52110179119045086     
           3           0   1.1048863200983450     
           4           0  0.56394750340922040     
           5           0 -0.33171798771171185     
           6           0 -0.64329960247836215     
           7           0 -0.79206258389723228     
           8           0 -0.78333828466349531     
           9           0 -0.85728793428138506     
          10           0 -0.85511563562883008     
          11           0 -0.85794681146472029     
          12           0 -0.50753988994268462     
          13           0  0.45980797676276630     
          14           0  0.93360397686976582     
          15           0  0.51432834636130187     
          16           0 -0.60191516416356294     
          17           0 -0.60191516416356294     
           0           1 -0.49084701457850666     
           1           1 -0.49084701457850666     
           2           1  0.52110179119045086     
           3           1   1.1048863200983450     
           4           1  0.56394750340922040     
           5           1 -0.33171798771171185     
           6           1 -0.64329960247836215     
           7           1 -0.79206258389723228     
           8           1 -0.78333828466349531     
           9           1 -0.85728793428138506     
          10           1 -0.85511563562883008     
          11           1 -0.85794681146472029     
          12           1 -0.50753988994268462     
          13           1  0.45980797676276630     
          14           1  0.93360397686976582     
          15           1  0.51432834636130187     
          16           1 -0.60191516416356294     
          17           1 -0.60191516416356294     
           0           2 -0.49872208691321662     
           1           2 -0.49872208691321662     
           2           2  0.56015661385577098     
           3           2  0.97632254540581798     
           4           2  0.38285345731368520     
           5           2 -0.22486465002571604     
           6           2 -0.56726955023156389     
           7           2 -0.63326570343243593     
           8           2 -0.69657912696020130     
           9           2 -0.71543318740590034     
          10           2 -0.76147224804130742     
          11           2 -0.74736121525085841     
          12           2 -0.32406643644706756     
          13           2  0.35028539058640795     
          14           2  0.78383488812461377     
          15           2  0.48154115107537848     
          16           2 -0.54848772192136863     
          17           2 -0.54848772192136863     
           0           3 -0.41591726070010671     
           1           3 -0.41591726070010671     
           2           3  0.27704922256384379     
           3           3  0.54055702200648192     
           4           3  0.19538994222336092     
           5           3 -0.22910380759636478     
           6           3 -0.43639240320608919     
           7           3 -0.48460015275256224     
           8           3 -0.48719684718085032     
           9           3 -0.48848115361371364     
          10           3 -0.46127222359099623     
          11           3 -0.40485846846200235     
          12           3 -0.15825717010475226     
          13           3  0.33996570556275069     
          14           3  0.65972751877992231     
          15           3  0.41013104524975852     
          16           3 -0.34665181617242280     
          17           3 -0.34665181617242280     
           0           4 -0.19613390060167130     
           1           4 -0.19613390060167130     
           2           4   6.4597074387421877E-002
           3           4  0.15352760998969553     
           4           4  -3.7194337992919560E-002
           5           4 -0.11427166687048777     
           6           4 -0.17098818346663891     
           7           4 -0.19780952527681042     
           8           4 -0.15693200097440185     
           9           4 -0.17475395734283955     
          10           4  -8.2702190718326934E-002
          11           4  -8.1881434347258308E-002
          12           4   9.7673050631978453E-002
          13           4  0.19834664518601053     
          14           4  0.22936582783868453     
          15           4  0.17889649347070574     
          16           4 -0.14791323024738295     
          17           4 -0.14791323024738295     
           0           5   7.1389043548857806E-002
           1           5   7.1389043548857806E-002
           2           5 -0.10102017792172130     
           3           5 -0.17235244253473864     
           4           5  -2.8984380919847133E-002
           5           5  0.17617049934213602     
           6           5  0.22401137280892808     
           7           5  0.22509703052046298     
           8           5  0.21034800437630075     
           9           5  0.18420070073079645     
          10           5  0.18521427351376391     
          11           5  0.16510384828158758     
          12           5   6.5737621481392311E-002
          13           5 -0.13597852833305485     
          14           5 -0.20262719636077131     
          15           5 -0.14237427260169513     
          16           5   1.9870153666288817E-002
          17           5   1.9870153666288817E-002
           0           6  0.28711323971959535     
           1           6  0.28711323971959535     
           2           6 -0.27899146519282336     
           3           6 -0.56460154195094747     
           4           6 -0.24120475971900884     
           5           6  0.28944839087263191     
           6           6  0.43245655408136424     
           7           6  0.53251312067135137     
           8           6  0.47507983795525677     
           9           6  0.51000288114853853     
          10           6  0.48738938048130181     
          11           6  0.45293179753182300     
          12           6  0.25167286953082713     
          13           6 -0.31576718712704877     
          14           6 -0.61292860666145288     
          15           6 -0.38637870858503498     
          16           6  0.25292130377429145     
          17           6  0.25292130377429145     
           0           7  0.36991601238245025     
           1           7  0.36991601238245025     
           2           7 -0.56494325578010995     
           3           7  -1.0091353771273515     
           4           7 -0.45601743557058849     
           5           7  0.26047048136567996     
           6           7  0.58163555737561934     
           7           7  0.71865238160763023     
           8           7  0.74664667249056083     
           9           7  0.81134058462388536     
          10           7  0.80274702648012186     
          11           7  0.78913858761249944     
          12           7  0.40067078037476594     
          13           7 -0.37082102291913310     
          14           7 -0.78364055449893777     
          15           7 -0.47434005873997498     
          16           7  0.51278255371398984     
          17           7  0.51278255371398984     
           0           8  0.50166654808789024     
           1           8  0.50166654808789024     
           2           8 -0.66405753690024816     
           3           8  -1.1768521344595815     
           4           8 -0.53689212317015400     
           5           8  0.26598962045763208     
           6           8  0.67777149127188518     
           7           8  0.79460228920847709     
           8           8  0.87282118510007900     
           9           8  0.90826190567080267     
          10           8  0.93719261503415829     
          11           8  0.91209762742825862     
          12           8  0.47305593685133940     
          13           8 -0.39623898175143407     
          14           8 -0.93474434716772137     
          15           8 -0.55733189405880679     
          16           8  0.63329323937083148     
          17           8  0.63329323937083148     
           0           9  0.60087744856345049     
           1           9  0.60087744856345049     
           2           9 -0.58408429860761379     
           3           9  -1.1058596498750897     
           4           9 -0.45915862505234117     
           5           9  0.37966283622557329     
           6           9  0.76365731345295573     
           7           9  0.88738280802448499     
           8           9  0.90520266127692961     
           9           9  0.92715864684025906     
          10           9  0.90654935136970372     
          11           9  0.85901728353943152     
          12           9  0.40467194746261992     
          13           9 -0.51037079846526834     
          14           9  -1.0301331144874368     
          15           9 -0.62318020282595399     
          16           9  0.61870682329157123     
          17           9  0.61870682329157123     
           0          10  0.50814156950674361     
           1          10  0.50814156950674361     
           2          10 -0.51720272243022269     
           3          10 -0.92216340035882216     
           4          10 -0.29952831687969284     
           5          10  0.33782158956178937     
           6          10  0.63847925963828955     
           7          10  0.75665442831127327     
           8          10  0.72587583837629133     
           9          10  0.78784344417445595     
          10          10  0.72338708640514393     
          11          10  0.70062207885996319     
          12          10  0.24543891180330935     
          13          10 -0.45722492369670842     
          14          10 -0.83381533647656081     
          15          10 -0.53138124636777140     
          16          10  0.55610229980461423     
          17          10  0.55610229980461423     
           0          11  0.26040894961660083     
           1          11  0.26040894961660083     
           2          11 -0.41430971906427294     
           3          11 -0.69351658343000011     
           4          11 -0.32816612434176395     
           5          11  0.10709430829228395     
           6          11  0.34696269319822665     
           7          11  0.44622947556321646     
           8          11  0.49147291297544260     
           9          11  0.57321374941380876     
          10          11  0.56171562701428612     
          11          11  0.54800960558239153     
          12          11  0.29325693115524631     
          13          11 -0.20705653831471829     
          14          11 -0.52701686916095070     
          15          11 -0.28966401044204709     
          16          11  0.47226551407715556     
          17          11  0.47226551407715556     
           0          12   8.0539055918141950E-002
           1          12   8.0539055918141950E-002
           2          12 -0.20526793196449261     
           3          12 -0.28964646404290045     
           4          12  -9.3412297567018576E-002
           5          12  -4.3668689001494052E-002
           6          12   9.6231055498226803E-002
           7          12   9.3274151935121230E-002
           8          12  0.18612081920668280     
           9          12  0.19677770794559918     
          10          12  0.19669667481174880     
          11          12  0.20407973867637894     
          12          12   3.1533872831000391E-002
          13          12  -3.8058648671829717E-002
          14          12 -0.11593746811235360     
          15          12  -5.3644426847816506E-002
          16          12  0.25270349036971718     
          17          12  0.25270349036971718     
           0          13   8.4338662825248767E-003
           1          13   8.4338662825248767E-003
           2          13  0.16479433516553554     
           3          13  0.26160482156052822     
           4          13  0.10855767284236480     
           5          13 -0.10339532018144279     
           6          13 -0.17032023580574107     
           7          13 -0.21139027727612972     
           8          13 -0.21210325896868720     
           9          13 -0.23592076440548770     
          10          13 -0.24631302523786874     
          11          13 -0.26447734955580493     
          12          13 -0.15634500287176276     
          13          13   5.1577309520149411E-002
          14          13  0.12927169891152401     
          15          13   9.7865540279705815E-002
          16          13  -5.5992349570075407E-002
          17          13  -5.5992349570075407E-002
           0          14 -0.20271798172592759     
           1          14 -0.20271798172592759     
           2          14  0.40414837807371262     
           3          14  0.67771809798615779     
           4          14  0.34864322010054466     
           5          14 -0.17722897693448258     
           6          14 -0.40479593692172289     
           7          14 -0.47849841035927826     
           8          14 -0.53555506197897962     
           9          14 -0.55721830626228375     
          10          14 -0.62156561722857306     
          11          14 -0.59099831733099450     
          12          14 -0.38983739729956879     
          13          14  0.17656837977980322     
          14          14  0.54028593191271590     
          15          14  0.32140985594254856     
          16          14 -0.28919277877076799     
          17          14 -0.28919277877076799     
           0          15 -0.38647665884128635     
           1          15 -0.38647665884128635     
           2          15  0.56811328122012283     
           3          15  0.98931617129057581     
           4          15  0.43328445780444391     
           5          15 -0.30627699436809175     
           6          15 -0.62836595530765926     
           7          15 -0.75116879766667455     
           8          15 -0.79147908837829717     
           9          15 -0.84048648748296584     
          10          15 -0.84971599783764640     
          11          15 -0.81956094028290605     
          12          15 -0.42666162478189856     
          13          15  0.37437437146504743     
          14          15  0.80618641884945985     
          15          15  0.50452156078672505     
          16          15 -0.46048013277786282     
          17          15 -0.46048013277786282     
           0          16 -0.48373598353569919     
           1          16 -0.48373598353569919     
           2          16  0.66848628096021256     
           3          16   1.1731308119315420     
           4          16  0.52701879466237322     
           5          16 -0.32057135667262576     
           6          16 -0.70024678971805787     
           7          16 -0.84985348216657230     
           8          16 -0.89624753800433288     
           9          16 -0.96265114857868306     
          10          16 -0.97523128379168433     
          11          16 -0.95552802457730890     
          12          16 -0.50672672596369805     
          13          16  0.41339082098133412     
          14          16  0.94360225461616787     
          15          16  0.60475249660669650     
          16          16 -0.55769174968865820     
          17          16 -0.55769174968865820     
           0          17 -0.48373598353569919     
           1          17 -0.48373598353569919     
           2          17  0.66848628096021256     
           3          17   1.1731308119315420     
           4          17  0.52701879466237322     
           5          17 -0.32057135667262576     
           6          17 -0.70024678971805787     
           7          17 -0.84985348216657230     
           8          17 -0.89624753800433288     
           9          17 -0.96265114857868306     
          10          17 -0.97523128379168433     
          11          17 -0.95552802457730890     
          12          17 -0.50672672596369805     
          13          17  0.41339082098133412     
          14          17  0.94360225461616787     
          15          17  0.60475249660669650     
          16          17 -0.55769174968865820     
          17          17 -0.55769174968865820     
 ------------------------------------------------------------
 residual on mesh with M =           16
 i, j, residual
           0           0   32.839194233370407     
           1           0   32.839194233370407     
           2           0  -45.389118202269579     
           3           0  0.65304293888064535     
           4           0   21.778585362986774     
           5           0  -18.568110378909264     
           6           0   12.090582208663399     
           7           0  -2.7843450728496855     
           8           0   10.322877851096473     
           9           0  -3.3661772717363245     
          10           0   11.784886800323182     
          11           0  -2.3078183018779796     
          12           0  -25.574650195789541     
          13           0   26.082824226824648     
          14           0  -12.815526720570872     
          15           0  -23.587798451448379     
          16           0   22.240972196070487     
          17           0   22.240972196070487     
           0           1   32.839194233370407     
           1           1   32.839194233370407     
           2           1  -45.389118202269579     
           3           1  0.65304293888064535     
           4           1   21.778585362986774     
           5           1  -18.568110378909264     
           6           1   12.090582208663399     
           7           1  -2.7843450728496855     
           8           1   10.322877851096473     
           9           1  -3.3661772717363245     
          10           1   11.784886800323182     
          11           1  -2.3078183018779796     
          12           1  -25.574650195789541     
          13           1   26.082824226824648     
          14           1  -12.815526720570872     
          15           1  -23.587798451448379     
          16           1   22.240972196070487     
          17           1   22.240972196070487     
           0           2   8.7455812491774338     
           1           2   8.7455812491774338     
           2           2   2.1612142207735658     
           3           2   16.832103138324428     
           4           2  -9.2892234631231805     
           5           2   11.876480885919388     
           6           2   2.0086396510592621     
           7           2   15.276753572958656     
           8           2  -1.7203163131953776     
           9           2   5.2665763863968937     
          10           2  -2.2691875726708073     
          11           2  -17.821443856440503     
          12           2   6.8094633371530513     
          13           2  -1.5464432966904749     
          14           2  -21.993833064044125     
          15           2  -10.543869727321116     
          16           2   6.8973420692291967     
          17           2   6.8973420692291967     
           0           3   1.8862014117292176     
           1           3   1.8862014117292176     
           2           3  -16.853869149888617     
           3           3  -9.2295277969504426     
           4           3  0.87605783255614345     
           5           3  -6.9910750859346464     
           6           3  -3.2831397570151282     
           7           3  -1.8700397588273390     
           8           3  -1.8249350633825809     
           9           3  -1.3816355121343182     
          10           3   3.0042833378400822     
          11           3   4.5854098892621700     
          12           3  -7.3409041546156821     
          13           3   12.736090001570748     
          14           3   10.973597995092575     
          15           3   2.8714040110485541     
          16           3   6.7668078469932595     
          17           3   6.7668078469932595     
           0           4 -0.42774217700301875     
           1           4 -0.42774217700301875     
           2           4  -5.9841778626863924     
           3           4  -1.8407374597109136     
           4           4  -25.173264389224663     
           5           4  -7.4396591652488722     
           6           4  -4.7617891146737801     
           7           4  -9.5715663136616040     
           8           4   3.4931509573257600     
           9           4  -7.8211214473017154     
          10           4   16.393193579338337     
          11           4  -1.1298829258848908     
          12           4   28.574253031914992     
          13           4   14.301896022812652     
          14           4  -10.505266983785519     
          15           4   9.4661299852443062     
          16           4  0.37968421240281103     
          17           4  0.37968421240281103     
           0           5  -4.9650635568092305     
           1           5  -4.9650635568092305     
           2           5   8.3037056466184289     
           3           5   6.3317355241206705     
           4           5   12.642362682392196     
           5           5   16.304135562634791     
           6           5   9.4862101985964404     
           7           5   4.9322290380123484     
           8           5   5.1872183738538125     
           9           5  -1.7218919010688483     
          10           5  -4.3131977922203149     
          11           5  -2.9871629733561118     
          12           5  -12.495802719802839     
          13           5  -16.045478196772258     
          14           5   6.3149722377569724     
          15           5   2.5094713616670070     
          16           5  -13.107867356919151     
          17           5  -13.107867356919151     
           0           6  -10.265010290383636     
           1           6  -10.265010290383636     
           2           6   28.776385365421241     
           3           6   9.4353930522043541     
           4           6  -6.0099225458184256     
           5           6   19.383032584419702     
           6           6  -8.9658294705241293     
           7           6   7.9519947416515411     
           8           6  -12.343786939065202     
           9           6 -0.74747668827236247     
          10           6  -9.9747339156112513     
          11           6  -7.9287267745785375     
          12           6   11.268963940708973     
          13           6  -18.192283430176637     
          14           6  -3.7856409858213240     
          15           6   3.4145245479365656     
          16           6  -15.803328107514552     
          17           6  -15.803328107514552     
           0           7  -25.618995277774694     
           1           7  -25.618995277774694     
           2           7   16.230486700424571     
           3           7  -14.098686971872539     
           4           7  -8.4189029618023952     
           5           7   1.3462442629136504     
           6           7  -8.0287689699542604     
           7           7 -0.77048241799363737     
           8           7  -2.0166298936993989     
           9           7   8.8000838362286267     
          10           7  -2.9007191230093063     
          11           7   14.429842067428826     
          12           7   7.6701455810644248     
          13           7  -14.242914804513315     
          14           7   19.974846355532868     
          15           7   15.892120284511400     
          16           7  -10.223048294296518     
          17           7  -10.223048294296518     
           0           8  -20.411035079209086     
           1           8  -20.411035079209086     
           2           8   17.043034832936158     
           3           8  -9.4963536893406086     
           4           8  -8.0639740048040025     
           5           8  -7.5433403668657100     
           6           8  -7.8440222727736000     
           7           8  -16.063838625555082     
           8           8  -1.8437736653762347     
           9           8  -5.1741173881741052     
          10           8  -3.4345100906483843     
          11           8   10.382211460522370     
          12           8   10.893560609364894     
          13           8  -2.9789037487538081     
          14           8   17.372830751696981     
          15           8   17.149326030963017     
          16           8  -12.253690122554886     
          17           8  -12.253690122554886     
           0           9  -8.9777674641490677     
           1           9  -8.9777674641490677     
           2           9   28.686060308343045     
           3           9  -2.4381962657577247     
           4           9  -5.0231630258769187     
           5           9   13.409981255195941     
           6           9   2.7884048669853385     
           7           9   3.6246893116273320     
           8           9   2.7002874554595007     
           9           9   2.2654111740220610     
          10           9  -5.9735677244355294     
          11           9   5.3993021716631517     
          12           9   9.6471018721182240     
          13           9  -23.489779018076128     
          14           9   1.5783392867387249     
          15           9   6.7669149711893226     
          16           9  -14.545984627548066     
          17           9  -14.545984627548066     
           0          10  -6.7755055081473756     
           1          10  -6.7755055081473756     
           2          10   17.581502065899215     
           3          10  -1.1975150084872723     
           4          10   21.716217441646329     
           5          10   11.890402896083479     
           6          10 -0.88446862736255838     
           7          10   6.2335780593374430     
           8          10  -11.383848703832417     
           9          10   3.9382984254640228     
          10          10  -18.843701136863753     
          11          10   4.0956538737999146     
          12          10  -19.159111186386106     
          13          10  -22.869333022735255     
          14          10   16.917117735634818     
          15          10 -0.24715037149037045     
          16          10  -11.359519867028297     
          17          10  -11.359519867028297     
           0          11  -16.163902189974756     
           1          11  -16.163902189974756     
           2          11   7.7110117199257431     
           3          11  -7.4003511194675511     
           4          11  -14.242724880240448     
           5          11  -7.1432409943309159     
           6          11  -9.1194999214704549     
           7          11  -3.7096348703733621     
           8          11  -3.7906287817855002     
           9          11   10.327357535250021     
          10          11   3.2664723943465948     
          11          11   12.163531939188855     
          12          11   20.995901979533052     
          13          11  0.74088887323139829     
          14          11   2.7235850478360106     
          15          11   6.6090324930567377     
          16          11   2.4472222906647474     
          17          11   2.4472222906647474     
           0          12  -7.9196674371662130     
           1          12  -7.9196674371662130     
           2          12  -9.2147592454693559     
           3          12  -11.566669943686339     
           4          12   13.962740093629119     
           5          12  -16.698794582987254     
           6          12   4.7096796967344527     
           7          12  -12.694626306217637     
           8          12   9.0985984484884810     
           9          12   2.1826681967373558     
          10          12   1.0411251241894699     
          11          12   14.045990056375123     
          12          12  -16.417516177611617     
          13          12   8.0986642608536812     
          14          12   17.469633294091405     
          15          12   3.7710760408145578     
          16          12   5.9964573391598748     
          17          12   5.9964573391598748     
           0          13   18.206289728981719     
           1          13   18.206289728981719     
           2          13  -1.8054474185053753     
           3          13   8.8147838329878763     
           4          13  -1.1586004627448263     
           5          13  -3.2764728649771540     
           6          13   1.7380538920590656     
           7          13  -1.5138742478588458     
           8          13  -1.2013817113095477     
           9          13  -5.8835208266935943     
          10          13 -0.36646232257401401     
          11          13  -11.727695043433863     
          12          13   1.6351818450126823     
          13          13   3.5826823197201518     
          14          13  -19.454026550697023     
          15          13  -10.755260156247873     
          16          13   4.6357623639445364     
          17          13   4.6357623639445364     
           0          14   14.410072544947901     
           1          14   14.410072544947901     
           2          14  -13.661399457526720     
           3          14  0.19261831991741474     
           4          14   15.454886219188705     
           5          14  -1.0271982130188420     
           6          14   4.9624762108246472     
           7          14   9.1797243576818897     
           8          14 -0.59141375297298104     
           9          14   6.2934432066586030     
          10          14  -5.6000039400392385     
          11          14  -1.6795587125286104     
          12          14  -21.431815661095953     
          13          14   1.2233134074878578     
          14          14   1.5076630078059452     
          15          14  -12.159102503104087     
          16          14   11.961677075240367     
          17          14   11.961677075240367     
           0          15   15.687616886582390     
           1          15   15.687616886582390     
           2          15  -21.384131685076753     
           3          15   3.2757042820714588     
           4          15  0.55513821945704045     
           5          15  -12.315866921129210     
           6          15  0.74659416162324277     
           7          15  -1.6145651193106065     
           8          15 -0.14437923941056319     
           9          15  -3.8834474310724634     
